WL17,Area17
0.488,3.160217750000494
0.485,3.1238277500004883
0.488,3.160217750000494
0.482,3.0874377500004826
0.488,3.160217750000494
0.485,3.1238277500004883
0.492,3.2087377500005014
0.489,3.172347750000496
0.49,3.184477750000498
0.487,3.1480877500004922
0.48,3.063177750000479
0.484,3.111697750000487
0.48,3.063177750000479
0.484,3.111697750000487
0.476,3.014657750000471
0.484,3.111697750000487
0.485,3.1238277500004883
0.43499999999999994,2.517327750000393
0.44199999999999995,2.6022377500004064
0.43799999999999994,2.5537177500003985
0.43799999999999994,2.5537177500003985
0.44099999999999995,2.5901077500004046
0.44099999999999995,2.5901077500004046
0.44399999999999995,2.6264977500004103
0.44499999999999995,2.6386277500004125
0.43699999999999994,2.541587750000397
0.43299999999999994,2.4930677500003893
0.43999999999999995,2.5779777500004024
0.44399999999999995,2.6264977500004103
0.44799999999999995,2.6750177500004177
0.44099999999999995,2.5901077500004046
0.44299999999999995,2.6143677500004086
0.43199999999999994,2.480937750000387
0.43599999999999994,2.5294577500003954
0.44499999999999995,2.6386277500004125
0.43499999999999994,2.517327750000393
0.43599999999999994,2.5294577500003954
0.43199999999999994,2.480937750000387
0.43399999999999994,2.5051977500003915
0.43199999999999994,2.480937750000387
0.43799999999999994,2.5537177500003985
0.43499999999999994,2.517327750000393
0.43799999999999994,2.5537177500003985
0.43799999999999994,2.5537177500003985
0.43699999999999994,2.541587750000397
0.43799999999999994,2.5537177500003985
0.43599999999999994,2.5294577500003954
0.41899999999999993,2.341247750000366
0.42999999999999994,2.4566777500003836
0.4149999999999999,2.297727750000359
0.4139999999999999,2.286847750000357
0.4139999999999999,2.286847750000357
0.41999999999999993,2.352127750000367
0.41899999999999993,2.341247750000366
0.42199999999999993,2.3596377500003687
0.4169999999999999,2.319487750000362
0.42299999999999993,2.3717677500003704
0.4179999999999999,2.330367750000364
0.4099999999999999,2.24332775000035
0.4069999999999999,2.210687750000345
0.4169999999999999,2.319487750000362
0.4119999999999999,2.2650877500003537
0.4049999999999999,2.1889277500003415
0.4129999999999999,2.2759677500003552
0.4039999999999999,2.17804775000034
0.4089999999999999,2.2324477500003486
0.4099999999999999,2.24332775000035
0.4049999999999999,2.1889277500003415
0.4059999999999999,2.1998077500003435
0.4119999999999999,2.2650877500003537
0.4029999999999999,2.1671677500003383
0.42499999999999993,2.3960277500003744
0.4079999999999999,2.2215677500003466
0.4079999999999999,2.2215677500003466
0.4019999999999999,2.1562877500003363
0.3969999999999999,2.101887750000328
0.4069999999999999,2.210687750000345
0.4039999999999999,2.17804775000034
0.4099999999999999,2.24332775000035
0.4119999999999999,2.2650877500003537
0.4139999999999999,2.286847750000357
0.4029999999999999,2.1671677500003383
0.4099999999999999,2.24332775000035
0.4049999999999999,2.1889277500003415
0.4059999999999999,2.1998077500003435
0.4059999999999999,2.1998077500003435
0.4059999999999999,2.1998077500003435
0.4039999999999999,2.17804775000034
0.4069999999999999,2.210687750000345
0.4139999999999999,2.286847750000357
0.4069999999999999,2.210687750000345
0.4139999999999999,2.286847750000357
0.4179999999999999,2.330367750000364
0.42199999999999993,2.3596377500003687
0.4179999999999999,2.330367750000364
0.42199999999999993,2.3596377500003687
0.41899999999999993,2.341247750000366
0.42599999999999993,2.408157750000376
0.42199999999999993,2.3596377500003687
0.42299999999999993,2.3717677500003704
0.42299999999999993,2.3717677500003704
0.42499999999999993,2.3960277500003744
0.43799999999999994,2.5537177500003985
0.43499999999999994,2.517327750000393
0.43999999999999995,2.5779777500004024
0.44299999999999995,2.6143677500004086
0.43799999999999994,2.5537177500003985
0.44299999999999995,2.6143677500004086
0.44899999999999995,2.68714775000042
0.44199999999999995,2.6022377500004064
0.44199999999999995,2.6022377500004064
0.43999999999999995,2.5779777500004024
0.43899999999999995,2.565847750000401
